"","gene_id","gene_type","logFC","AveExpr"
"16133","NBPF22P","transcribed_unprocessed_pseudogene",-0.0303832693622563,6.59634492002621
"10696","OR5H4P","unprocessed_pseudogene",-0.0437615746262637,7.58836905967017
"18356","OR2J1","protein_coding",0.0260033466781211,-0.0235612641056212
"15158","MYO10","protein_coding",0.0266488402376039,-1.38131876935498
"15804","CTC-537E7.2","lincRNA",-0.0497675953769574,3.87802185712861
"14569","KLHL2","protein_coding",0.0327474776228805,1.4983019856156
"756","RPL11","protein_coding",0.0294186483687344,-0.646458076635749
"10073","RP11-24C3.2","antisense",-0.0594833811825791,5.22779849368861
"11760","RP11-71H9.1","lincRNA",0.0543928639385071,4.02122592398773
"2439","RP11-478L17.1","processed_pseudogene",-0.0259440499646211,-0.73991755545344
"12423","SPON2","protein_coding",0.0378624724062423,2.97411400327256
"2471","RP11-475E11.2","processed_pseudogene",-0.0546133887318563,4.43939855975772
"10692","OR5H14","protein_coding",-0.0287173793511229,3.65488731101481
"18379","MAS1LP1","unprocessed_pseudogene",0.0363349159528802,5.24098168960397
"14907","TPPP","protein_coding",-0.0488984052465871,3.36887926074362
"9104","ECEL1","protein_coding",-0.0416646454426212,4.22798353786301
"1078","TMEM54","protein_coding",0.0649261752260178,4.97923357143263
"12466","Y_RNA","misc_RNA",0.0275379353184236,0.963384134094001
"14577","RP11-443J23.1","processed_pseudogene",-0.0280693100765859,0.686462193777753
"6745","LINC00152","lincRNA",-0.0535957339487128,7.61759921846527
"6906","TEKT4","protein_coding",-0.0451551378135564,7.84750082543296
"301","RNU6-304P","snRNA",0.0312260134806798,3.89668793702807
"9737","CNOT10-AS1","antisense",-0.05455543050459,4.06357937582341
"17218","CTC-251D13.1","antisense",0.0419481064674008,2.10649573373196
"15774","SREK1","protein_coding",0.0295152220381181,1.43173270440713
"7385","DDX18","protein_coding",-0.0651731550133888,4.59237426245185
"15159","RNA5SP179","rRNA_pseudogene",-0.0546250114956246,2.06333060572041
"12582","CPZ","protein_coding",-0.0544087839384614,6.37046679739305
"13514","RP11-452C8.1","lincRNA",-0.0258457771923529,-0.622967272050189
"2025","RN7SL370P","misc_RNA",0.0510498178201178,3.49562079402318
"8613","AC008171.1","processed_pseudogene",0.0285204525723865,0.18864806609389
"14073","ANKRD50","protein_coding",-0.0332475353573405,1.26277028183151
"16714","AC010240.3","processed_pseudogene",0.0393994147256678,0.488945212438806
"7690","AC110620.1","processed_pseudogene",0.0278780673398569,1.45550603479601
"8830","CTDSP1","protein_coding",0.0317833947364121,3.698114722762
"2051","RP4-641G12.3","processed_pseudogene",-0.0624445796747968,5.71819525981936
"15356","RP11-113I22.1","lincRNA",-0.0526346621561003,5.89671811889335
"15673","Y_RNA","misc_RNA",-0.0615381151242647,4.57444681426329
"15547","RP11-53O19.3","lincRNA",-0.0549008788255984,5.56367786262787
"9887","RP11-626A1.1","processed_pseudogene",0.0309378072358823,3.8833744515884
"15129","CTD-2165H16.4","antisense",0.0319610866470205,-0.822377458107782
"5724","CIB4","protein_coding",0.0506865159466241,1.31990225320129
"13023","GABRA2","protein_coding",0.0462826371534672,3.19565754689589
"9194","AC105760.3","antisense",0.0361370914383203,7.1680504684742
"2003","SNORD45B","snoRNA",0.0432591239203183,3.10013755649732
"16913","SLC4A9","protein_coding",-0.0660981689437069,1.86991774899997
"2533","KCNC4","protein_coding",-0.0260584576140695,0.220372175062486
"14419","SFRP2","protein_coding",0.0476849654576001,4.28548218104695
"281","RP11-431K24.2","processed_pseudogene",-0.0350417301759024,2.63906520174658
"3265","CRTC2","protein_coding",-0.0479371258726556,2.52180456953017
"14795","PDLIM3","protein_coding",0.0277433509512613,2.05654463662844
"14197","RN7SL382P","misc_RNA",-0.0462989148498593,1.36385055391372
"2694","RP4-655J12.4","lincRNA",0.0279393720062333,-0.906975834736528
"16003","TBCA","protein_coding",-0.0429458421610257,4.30173975974798
"14967","IRX1","protein_coding",0.0415821261369346,3.03814061580949
"9698","RBMS3-AS1","antisense",0.0717436846918657,4.46803114160634
"12473","GRK4","protein_coding",0.0384827453499162,4.95973589915487
"16670","AC034228.3","antisense",-0.0421518200987007,1.80721345367752
"5002","RP11-443B7.3","lincRNA",0.0259559201644537,-1.28025870038676
"761","GALE","protein_coding",0.0310112351633021,1.72670453255067
"17505","CTB-32H22.1","lincRNA",0.0356605905582246,1.2737282541663
"5563","AC010745.3","lincRNA",0.0417630092642935,6.73287005433814
"7835","AC007394.3","processed_pseudogene",-0.0607958885854257,3.50876112763052
"6764","MRPL45P1","processed_pseudogene",0.0347614120476971,0.527908205125177
"6123","FSHR","protein_coding",-0.0399069948711289,7.63688649227087
"15892","CTD-2631K10.1","antisense",-0.0554315618139958,4.14304870598922
"144","GABRD","protein_coding",0.0313026907700577,3.0855626125864
"8921","TMEM256P2","processed_pseudogene",0.0723403930481365,5.04328534262407
"1748","DAB1-AS1","antisense",-0.0337204695513674,2.12071442208504
"13520","RP11-377G16.2","antisense",0.0372664769731319,7.71347032298737
"4474","RP11-6J21.2","lincRNA",0.0284061250833373,3.80870238313729
"10088","RP11-148G20.1","antisense",-0.0254645654312395,-1.24200295812116
"17103","GPR151","protein_coding",0.0254717725251485,-1.37456255293771
"16372","PSMC1P5","processed_pseudogene",0.0480736392088733,3.39323480527784
"6786","IGKV5-2","IG_V_gene",0.0608448860191608,1.43812121199723
"3437","PEAR1","protein_coding",-0.0435390229549027,0.771973553653269
"7973","AC009299.5","processed_pseudogene",-0.0575200567343835,3.19090420256551
"5180","KIF26B","protein_coding",-0.0531235070252743,7.82119208101457
"17082","CTC-806A22.1","lincRNA",0.0265892724424809,-0.184905798130129
"6850","IGKV2D-23","IG_V_pseudogene",0.0336537596970846,9.99011437069526
"14454","RP11-627H22.6","unprocessed_pseudogene",-0.0593121017861636,4.75223708346157
"12878","RP11-722M1.1","lincRNA",-0.048668111150479,6.74099106983082
"16000","RPS2P24","processed_pseudogene",0.047191714770449,0.545731768204501
"1256","OXCT2","protein_coding",-0.0597955166614198,6.46929478207939
"13446","NAAA","protein_coding",0.0275843637465377,-0.253919439697482
"8245","FKBP7","protein_coding",-0.0321605088477649,1.29329032899223
"15753","CWC27","protein_coding",-0.0420539139077453,0.369635235509164
"2263","RP4-612C19.1","processed_pseudogene",0.0480995296834632,2.77599863451705
"7406","TMEM37","protein_coding",0.0270204727026149,6.44465277774166
"8348","MIR1245A","miRNA",-0.0642510345897192,6.77119590963386
"8321","AC097500.2","lincRNA",0.0566030040558689,4.25274348636821
"9601","HSPA8P18","processed_pseudogene",-0.0598731203107153,4.61901263036239
"7837","AC144449.1","antisense",0.0293097501418166,1.73957816938389
"10297","SNORD63","snoRNA",-0.0598204118645827,3.2048412963697
"12412","DGKQ","protein_coding",0.0317359628416203,1.16605672287775
"1636","RP4-631H13.2","antisense",-0.0488703247249795,9.24783295594862
"17259","FAXDC2","protein_coding",0.0273856929395373,-0.498936245820885
"10600","RPL7AP23","processed_pseudogene",0.0478358795249779,0.689278561148137
"12020","MCCC1-AS1","antisense",0.0312335086550008,0.416027606899853
"11850","EIF5A2","protein_coding",0.0444513616714488,6.84961164592664
"13237","RP11-63H19.5","unprocessed_pseudogene",-0.0619349378722723,3.01332086925898
"3406","RHBG","protein_coding",0.0638764746385346,5.5184902622459
"2893","RNF115","protein_coding",0.026926767687883,6.45572162496252
"2194","LRRC8B","protein_coding",0.0334296238423798,-0.536183635120478
"13606","AFF1","protein_coding",-0.0603835442821751,7.48941788026207
"3845","MYOC","protein_coding",0.0481139175563792,0.75941966547271
"17209","SLC36A3","protein_coding",0.0324039463565038,5.42509359977672
"3862","RNU6-157P","snRNA",0.029889711454275,-0.932424617419754
"14132","RPL7AP28","processed_pseudogene",0.0307325556098006,-0.913656552514998
"5378","COLEC11","protein_coding",0.0431216633923992,0.500280198338421
"9054","RP11-223I10.1","sense_overlapping",0.0259093159843754,1.9565740821197
"5662","C2orf44","protein_coding",-0.0505485538644741,7.8126688382597
"11860","RP11-263C16.2","processed_pseudogene",0.0271937479231432,4.72880426033838
"10643","RP11-91A15.1","processed_pseudogene",0.0300565107679992,0.286311095819313
"2828","RNVU1-18","snRNA",0.0375394814248082,0.991166374101635
"9459","AC018495.3","lincRNA",-0.0414179340467991,8.72344411180233
"981","RP11-467D18.2","antisense",0.0459051367685863,3.09144111789811
"13877","RRH","protein_coding",0.0280220340429488,-0.254404329434924
"12410","GAK","protein_coding",0.0332585312089774,1.76138149330395
"17935","RP3-486D24.1","processed_pseudogene",0.0532969797839294,5.86091585372991
"12709","RP11-484O2.1","antisense",-0.0574893999328638,5.87460562838603
"8012","SLC38A11","protein_coding",-0.0390804409382635,9.03606960361532
"14172","SERF1AP1","processed_pseudogene",0.0466020465911312,2.94300459485114
"13814","TET2-AS1","antisense",-0.0586469282376886,3.837302363902
"1947","RP5-952N6.1","lincRNA",-0.0521620571327182,6.54016366506732
"14130","RP11-614F17.1","processed_pseudogene",-0.0254495991355907,-0.809860651283629
"3000","PDE4DIP","protein_coding",-0.0564359278525891,5.55356789687279
"4002","QSOX1","protein_coding",-0.0440738544250634,7.91697731475832
"12502","RP11-489M13.3","processed_pseudogene",-0.0507998666495397,7.6602459767667
"3330","Y_RNA","misc_RNA",-0.0289468287095434,1.81377541252522
"3709","RP11-466F5.6","transcribed_processed_pseudogene",-0.047818443366034,5.73315064913951
"16251","ELL2","protein_coding",-0.0250313542986127,-0.29971268713657
"7460","MTND5P22","processed_pseudogene",0.0251672046806624,-1.33735698279894
"7857","RIF1","protein_coding",-0.0376075244861438,6.20552841536203
"18645","C6orf10","protein_coding",-0.0623202416913526,4.28231751293101
"5047","LGALS8-AS1","antisense",-0.0545666672634817,5.55735503845806
"290","SNORA77","snoRNA",-0.0539259803800092,1.60886409683465
"4653","U3","snoRNA",-0.0454196807224429,7.58888681457236
"13131","RPL38P3","processed_pseudogene",-0.0256778240599951,-1.09033845546066
"17377","RP11-756G12.1","processed_pseudogene",0.0277293631321045,0.49299736777672
"4018","MR1","protein_coding",-0.0270160282683282,1.05475319537499
"4261","C1orf106","protein_coding",-0.0446412372624802,4.7615744506447
"12677","RP11-168E17.1","lincRNA",-0.0624336735555713,7.99647097329769
"16218","NPM1P27","processed_pseudogene",-0.0634653207460817,3.25024366754639
"19001","RP1-261G23.7","antisense",0.029855826012338,3.40686372626507
"12638","ENPP7P11","processed_pseudogene",-0.0561487553539975,3.70264057350973
"14261","RP11-58H15.3","processed_pseudogene",0.0249353395046735,0.742333107503997
"11110","RPS3AP14","processed_pseudogene",-0.0491647105192465,1.63321632619464
"14979","CTD-2046I8.1","lincRNA",0.0259307816476699,4.61517044855053
"18925","RP11-298J23.9","antisense",-0.0553722867803623,6.40311345701058
"16333","ST8SIA4","protein_coding",0.0300969875294635,-0.481395899490386
"18169","TRIM38","protein_coding",0.0517953392913756,2.64217130695538
"6842","IGKV3D-31","IG_V_pseudogene",-0.0289043931583488,1.070598157188
"16739","PPP2CA","protein_coding",-0.0565938425720846,4.91475035711848
"1603","RN7SL290P","misc_RNA",0.0377059442752696,6.02154802187234
"18558","LST1","protein_coding",0.0431233134990206,-2.63324062870234
"17171","Y_RNA","misc_RNA",0.0285247644763816,6.6626800333489
"19043","RCAN2","protein_coding",0.0384431641339813,-1.0641761349382
"7737","AC016710.1","lincRNA",0.0353527981414343,4.23808069698729
"8006","COBLL1","protein_coding",-0.0565992493720748,5.2116936128286
"12327","PAK2","protein_coding",0.0248478772176346,0.156330217630092
"11532","RP11-167H9.1","processed_pseudogene",0.0249633582540714,4.18005331297159
"6336","RNU6-100P","snRNA",-0.0493769324709841,7.73579649368332
"2081","RP5-837I24.4","antisense",-0.0452576489311726,3.78968692900324
"9073","LINC00471","lincRNA",0.028650232241359,0.260944188368309
"13948","CAMK2D","protein_coding",-0.0436702373533575,3.21478687633864
"5397","AC010729.2","lincRNA",-0.0513563214345232,5.14669048439811
"1193","CDCA8","protein_coding",-0.0589948075620025,5.35999286377394
"2810","RP11-344P13.6","lincRNA",-0.0514471522633466,5.68361836749522
"13976","AC113617.1","lincRNA",-0.068877285322922,4.55579526482717
"6936","AC009237.4","processed_pseudogene",0.0254424204296228,0.456318675598825
"6012","RN7SL531P","misc_RNA",-0.0316425413231049,2.05286554890427
"17816","SERPINB8P1","unprocessed_pseudogene",0.0454319120069879,6.17284366789999
"1500","RP11-8J9.5","processed_pseudogene",-0.0438250064973776,0.658414553765417
"16664","FNIP1","protein_coding",0.0516454229479232,3.30630182065221
"11469","RP11-501M7.1","unprocessed_pseudogene",0.0330291100804222,6.98503457668005
"6819","IGKV1-33","IG_V_gene",-0.0589402090124957,5.73719550334052
"11675","CCNL1","protein_coding",0.0371662825327484,6.62862426757378
"4718","RP11-239E10.2","lincRNA",-0.0442838253107191,4.31886060345632
"17528","MSX2","protein_coding",-0.033843045609534,0.459030598751452
"1033","PTP4A2","protein_coding",0.026971189707129,-0.947699481282707
"8427","DNAH7","protein_coding",-0.0539581897148548,3.93848446225905
"15813","SLC30A5","protein_coding",-0.0397276533372285,11.1942843854866
"16387","GJA1P1","processed_pseudogene",-0.055728854811223,2.86946431526394
"10051","VPS26BP1","processed_pseudogene",-0.0425406514059626,7.3475526912062
"15552","CTD-2013M15.1","lincRNA",-0.0528988598868272,2.0677791146418
"5462","RP11-254F7.2","lincRNA",-0.0475335550093747,1.43786417570778
"16641","MIR4633","miRNA",-0.0499567076701778,2.42620989068474
"4454","Y_RNA","misc_RNA",0.031770197397775,3.74944420546651
"22","AP006222.2","transcribed_processed_pseudogene",-0.0705736621241294,4.46751735558675
"13906","CCDC34P1","processed_pseudogene",-0.0364552187643234,4.77317240556524
"3088","CERS2","protein_coding",0.0331001682405058,3.89964020978258
"12508","OTOP1","protein_coding",0.0430450698579248,4.34848452911592
"924","SCARNA1","scaRNA",0.0536390952270439,4.75322855411149
"10685","OR5BM1P","unprocessed_pseudogene",-0.0327204822214522,7.66289777599355
"1280","SMAP2","protein_coding",-0.047766682965792,5.79396329396608
"13154","EXOC1","protein_coding",-0.0462438976168898,2.48847199688587
"6287","RN7SL51P","misc_RNA",-0.0689729748411837,3.79192798988957
"1034","RP4-534N18.2","lincRNA",0.0522284007061607,5.78162176133399
"3236","S100A4","protein_coding",0.0275059271160386,-0.33969129569104
"10430","ADAMTS9","protein_coding",-0.0452351844145396,2.07186165158981
"9440","RNU6-670P","snRNA",-0.0256479341817517,1.22522972981821
"17464","SMIM23","protein_coding",-0.0246195138550952,1.95339952383512
"7683","MGAT5","protein_coding",-0.048396283881887,6.6474391456387
"399","NPPA","protein_coding",-0.0385058430368061,0.196211648549118
"4780","RP11-396C23.3","processed_pseudogene",-0.0491849777321708,0.812694198360545
"8580","KRT8P15","processed_pseudogene",-0.0434511775383654,6.31514712797593
"1784","RP4-668G5.1","antisense",-0.0587329976085561,5.20667249717641
"7899","AC092662.6","processed_pseudogene",0.042813940376685,6.66738647062107
"18220","BTN2A3P","transcribed_unprocessed_pseudogene",-0.0247906507386333,0.356874542514349
"15308","RP11-136H13.2","processed_pseudogene",0.0480419051348031,4.63505154658315
"9493","RAF1","protein_coding",0.053526644892844,1.31971081150034
"5602","LAPTM4A","protein_coding",-0.0367069882432772,7.46487197816683
"3906","BANF1P4","processed_pseudogene",-0.0543145284251078,4.90443233387943
"5577","VSNL1","protein_coding",-0.0546346817966886,6.58355183340165
"12028","SNORA63","snoRNA",0.0293832207663014,3.16475114591575
"13150","PDCL2","protein_coding",0.0245170440960963,-0.852303078988588
"1582","TTC39A","protein_coding",-0.0246758113802094,6.28607371812055
"13863","SEC24B","protein_coding",0.0265533182830152,4.54584512316638
"9360","ITPR1","protein_coding",0.0253989346290854,-0.335045739475082
"13212","RP11-593F5.1","processed_pseudogene",0.0507100186767253,1.60011693334062
"8879","TUBA4A","protein_coding",0.0660065949827495,6.69452188577298
"5453","RP11-521D12.2","lincRNA",-0.0529343418591757,6.45134952370058
"10404","SYNPR-AS1","antisense",-0.0259629382863699,-1.32846625511413
"6273","RPS24P7","processed_pseudogene",-0.0431539316677775,3.00778208531041
"15663","MAP3K1","protein_coding",-0.0426745932497883,5.37539477316409
"8803","RN7SKP43","misc_RNA",0.0243902828441703,0.235212097792987
"10236","ALAS1","protein_coding",-0.0510932961103918,5.27628110564083
"7042","KIAA1211L","protein_coding",0.0431152093174522,1.41476119832462
"2901","PEX11B","protein_coding",-0.053078371643895,5.69152187226895
"6408","AC097495.2","antisense",-0.0535540681019161,5.019707769468
"18907","NCR2","protein_coding",-0.0535220872334524,3.92753684876115
"5922","AC006369.2","antisense",-0.045743029344379,2.02432052047446
"9178","AC064874.1","antisense",0.0256993461920282,-1.12262261414637
"9055","PSMD1","protein_coding",0.0335036080451007,3.50773366816756
"8309","CACYBPP2","processed_pseudogene",0.0671984632598861,5.38235299741009
"15007","RP11-332J15.3","lincRNA",0.0636850102664286,7.67007018721763
"18323","ZKSCAN3","protein_coding",0.0607697114115979,4.87580300502917
"16450","KCNN2","protein_coding",0.0311100583675766,1.55023369098724
